Facility_ID,Hospital_Type,Procedure_Category,Operative_Procedure,Procedure_Count,Infection_Count,SSI_ratio,Performance
930000036, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,161.0,0.0,0.0,Good
230000005, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,18.0,0.0,0.0,Good
930000059, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,131.0,0.0,0.0,Good
630012960, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,74.0,0.0,0.0,Good
30000139, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,34.0,0.0,0.0,Good
40000124, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,31.0,0.0,0.0,Good
40000122, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,10.0,0.0,0.0,Good
50000455, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,61.0,0.0,0.0,Good
30001799, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,20.0,0.0,0.0,Good
110000058, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,17.0,0.0,0.0,Good
110000070, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,12.0,0.0,0.0,Good
140000011, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,2.0,0.0,0.0,Good
930000005, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,10.0,0.0,0.0,Good
140000425, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,73.0,0.0,0.0,Good
140000012, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,100.0,0.0,0.0,Good
90000013, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,3.0,0.0,0.0,Good
60000074, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,33.0,0.0,0.0,Good
930000008, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,181.0,1.0,0.5524861878453038,Good
120000338, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,137.0,0.0,0.0,Good
240000001, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,3.0,0.0,0.0,Good
30000114, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,12.0,0.0,0.0,Good
930000012, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,24.0,0.0,0.0,Good
930000022, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,18.0,0.0,0.0,Good
60000006, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,2.0,0.0,0.0,Good
220000003, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,8.0,0.0,0.0,Good
240000003, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,11.0,0.0,0.0,Good
930000070, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,4.0,0.0,0.0,Good
930000132, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,109.0,0.0,0.0,Good
930000093, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,54.0,0.0,0.0,Good
930000068, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,34.0,0.0,0.0,Good
70000153, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,49.0,0.0,0.0,Good
80000045, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,115.0,0.0,0.0,Good
930000290, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,70.0,0.0,0.0,Good
120001444, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,77.0,0.0,0.0,Good
60000024, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,4.0,0.0,0.0,Good
930000047, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,9.0,0.0,0.0,Good
630012971, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,14.0,0.0,0.0,Good
50000018, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,2.0,0.0,0.0,Good
930000095, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,311.0,0.0,0.0,Good
60000025, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,96.0,0.0,0.0,Good
930000085, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,1.0,0.0,0.0,Good
50000020, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,91.0,1.0,1.098901098901099,Good
110000021, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,21.0,0.0,0.0,Good
40000111, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,26.0,0.0,0.0,Good
50000021, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,197.0,0.0,0.0,Good
50000009, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,6.0,0.0,0.0,Good
110000953, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,10.0,0.0,0.0,Good
930000044, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,10.0,0.0,0.0,Good
30000121, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,29.0,0.0,0.0,Good
60000035, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,12.0,0.0,0.0,Good
40000110, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,9.0,0.0,0.0,Good
930000092, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,19.0,0.0,0.0,Good
30000123, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,43.0,0.0,0.0,Good
220000716, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,14.0,0.0,0.0,Good
30000124, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,125.0,0.0,0.0,Good
120000404, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,54.0,0.0,0.0,Good
30000901, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,22.0,0.0,0.0,Good
40000113, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,66.0,0.0,0.0,Good
230000010, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,75.0,0.0,0.0,Good
930000076, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,76.0,0.0,0.0,Good
30000037, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,82.0,0.0,0.0,Good
140000190, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,135.0,0.0,0.0,Good
30000133, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,136.0,0.0,0.0,Good
70000142, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,13.0,0.0,0.0,Good
930000063, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,14.0,0.0,0.0,Good
60001022, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,14.0,0.0,0.0,Good
60000014, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,225.0,0.0,0.0,Good
930000065, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,90.0,0.0,0.0,Good
60000015, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,11.0,0.0,0.0,Good
930000026, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,322.0,1.0,0.3105590062111801,Good
250000017, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,40.0,0.0,0.0,Good
630011203, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,50.0,0.0,0.0,Good
930001543, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,214.0,0.0,0.0,Good
930000074, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,324.0,0.0,0.0,Good
140001086, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,23.0,0.0,0.0,Good
40000949, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,20.0,0.0,0.0,Good
30000973, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,1.0,0.0,0.0,Good
630011683, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,49.0,0.0,0.0,Good
630011959, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,49.0,0.0,0.0,Good
630013398, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,73.0,0.0,0.0,Good
630011745, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,215.0,0.0,0.0,Good
930000050, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,154.0,0.0,0.0,Good
220000010, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,42.0,1.0,2.380952380952381,Good
140000191, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,21.0,0.0,0.0,Good
30000130, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,175.0,1.0,0.5714285714285714,Good
70000150, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,40.0,0.0,0.0,Good
630015029, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,37.0,0.0,0.0,Good
110000944, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,18.0,0.0,0.0,Good
110000508, 125-250 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,93.0,0.0,0.0,Good
930000071, 250+ Beds,Obstetric and Gynecological Procedures,Ovarian surgery,135.0,0.0,0.0,Good
220000009, Less than 125 Beds,Obstetric and Gynecological Procedures,Ovarian surgery,20.0,0.0,0.0,Good
250000042, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, vaginal",1.0,0.0,0.0,Good
50000039, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",56.0,0.0,0.0,Good
930000133, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, vaginal",2.0,0.0,0.0,Good
140000011, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",6.0,0.0,0.0,Good
930000005, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",19.0,0.0,0.0,Good
140000425, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",103.0,1.0,0.9708737864077669,Good
140000012, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",100.0,0.0,0.0,Good
90000013, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",1.0,0.0,0.0,Good
60000074, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",26.0,0.0,0.0,Good
930000008, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",172.0,1.0,0.5813953488372093,Good
120000338, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",129.0,1.0,0.7751937984496124,Good
240000001, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",16.0,0.0,0.0,Good
30000114, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",19.0,0.0,0.0,Good
930000012, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",88.0,0.0,0.0,Good
930000022, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",21.0,0.0,0.0,Good
60000006, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",1.0,0.0,0.0,Good
220000003, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",12.0,0.0,0.0,Good
240000003, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",1.0,0.0,0.0,Good
930000132, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",113.0,0.0,0.0,Good
930000036, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",103.0,0.0,0.0,Good
70000139, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",76.0,0.0,0.0,Good
30000122, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",93.0,1.0,1.0752688172043012,Good
30000118, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",12.0,0.0,0.0,Good
240001330, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",16.0,0.0,0.0,Good
250000008, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",167.0,2.0,1.1976047904191618,Good
120000336, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",16.0,0.0,0.0,Good
110000070, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",10.0,0.0,0.0,Good
30000117, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",14.0,0.0,0.0,Good
140000195, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",38.0,3.0,7.894736842105263,Bad
70000137, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",41.0,0.0,0.0,Good
240000082, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",52.0,0.0,0.0,Good
930000114, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",14.0,0.0,0.0,Good
930000038, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",2.0,0.0,0.0,Good
40000095, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",262.0,0.0,0.0,Good
250000006, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",73.0,1.0,1.36986301369863,Good
930000053, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",26.0,0.0,0.0,Good
110000058, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",1.0,0.0,0.0,Good
50000455, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",32.0,0.0,0.0,Good
110000953, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",8.0,0.0,0.0,Good
50000009, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",1.0,0.0,0.0,Good
50000021, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",168.0,0.0,0.0,Good
40000111, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",21.0,1.0,4.761904761904762,Bad
110000021, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",8.0,0.0,0.0,Good
50000020, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",80.0,1.0,1.25,Good
930000085, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",3.0,0.0,0.0,Good
60000025, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",132.0,0.0,0.0,Good
930000095, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",249.0,0.0,0.0,Good
50000018, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",10.0,0.0,0.0,Good
630012971, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",7.0,0.0,0.0,Good
930000047, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",42.0,0.0,0.0,Good
60000024, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",1.0,0.0,0.0,Good
120001444, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",71.0,1.0,1.4084507042253522,Good
930000290, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",36.0,0.0,0.0,Good
930000076, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",51.0,0.0,0.0,Good
140000190, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",93.0,1.0,1.0752688172043012,Good
40000122, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",7.0,0.0,0.0,Good
40000124, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",43.0,0.0,0.0,Good
30000139, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",73.0,0.0,0.0,Good
630012960, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",50.0,0.0,0.0,Good
930000059, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",58.0,0.0,0.0,Good
230000005, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",29.0,0.0,0.0,Good
30001799, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",28.0,0.0,0.0,Good
120000411, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",85.0,1.0,1.1764705882352942,Good
630015029, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",18.0,0.0,0.0,Good
110000944, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",4.0,0.0,0.0,Good
110000508, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",8.0,0.0,0.0,Good
930000071, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",90.0,0.0,0.0,Good
30000133, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",90.0,0.0,0.0,Good
220000009, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",15.0,0.0,0.0,Good
60000002, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",86.0,0.0,0.0,Good
930000044, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",4.0,0.0,0.0,Good
140000183, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",35.0,2.0,5.714285714285714,Bad
70000136, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",67.0,1.0,1.4925373134328357,Good
930000050, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",83.0,0.0,0.0,Good
220000010, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",11.0,0.0,0.0,Good
140000191, Less than 125 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",19.0,0.0,0.0,Good
30000130, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",228.0,1.0,0.43859649122807015,Good
70000150, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",15.0,0.0,0.0,Good
930000077, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, vaginal",10.0,0.0,0.0,Good
30000124, 250+ Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",102.0,0.0,0.0,Good
30000146, Less than 125 Beds,Obstetric and Gynecological Procedures,Cesarean section,177.0,0.0,0.0,Good
930000151, 125-250 Beds,Obstetric and Gynecological Procedures,Cesarean section,1002.0,0.0,0.0,Good
930000028, 250+ Beds,Obstetric and Gynecological Procedures,Cesarean section,257.0,0.0,0.0,Good
70000155, Less than 125 Beds,Obstetric and Gynecological Procedures,Cesarean section,303.0,0.0,0.0,Good
140000118, 250+ Beds,Obstetric and Gynecological Procedures,Cesarean section,507.0,0.0,0.0,Good
240000054, Less than 125 Beds,Obstetric and Gynecological Procedures,Cesarean section,236.0,0.0,0.0,Good
630010957, Less than 125 Beds,Obstetric and Gynecological Procedures,Cesarean section,44.0,0.0,0.0,Good
50000039, 125-250 Beds,Obstetric and Gynecological Procedures,Cesarean section,1317.0,0.0,0.0,Good
930000129, 250+ Beds,Obstetric and Gynecological Procedures,Cesarean section,1008.0,2.0,0.1984126984126984,Good
930000187, 125-250 Beds,Obstetric and Gynecological Procedures,Cesarean section,166.0,0.0,0.0,Good
30000108, Less than 125 Beds,Obstetric and Gynecological Procedures,Cesarean section,103.0,0.0,0.0,Good
110000049, Less than 125 Beds,Obstetric and Gynecological Procedures,Cesarean section,93.0,0.0,0.0,Good
30000149, Less than 125 Beds,Obstetric and Gynecological Procedures,Cesarean section,218.0,0.0,0.0,Good
140000016, 125-250 Beds,Obstetric and Gynecological Procedures,Cesarean section,175.0,1.0,0.5714285714285714,Good
70000959, Less than 125 Beds,Obstetric and Gynecological Procedures,Cesarean section,210.0,0.0,0.0,Good
30000151, 250+ Beds,Obstetric and Gynecological Procedures,Cesarean section,1909.0,1.0,0.05238344683080147,Good
630011745, 125-250 Beds,Obstetric and Gynecological Procedures,"Hysterectomy, abdominal",184.0,1.0,0.5434782608695652,Good
