Year,State,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Hospital_Type,County,Procedure_Count,Infection_Count,Predicted_Infection_Count,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,SIR_2015,"On Track Toward 2020 Goal (0.88, 2017)",Notes
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,220000008,"Kaiser Foundation Hospital, San Francisco",Acute Care Hospital,Major Teaching,San Francisco,150,0,0.727,0.00,0,5.07,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,070000150,"Kaiser Foundation Hospital, San Jose",Acute Care Hospital,Community (125-250 Beds),Santa Clara,213,1,0.713,1.40,0.04,7.81,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Acute Care Hospital,Community (125-250 Beds),Alameda,114,1,0.304,3.29,0.08,18.33,Same,3.04,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,110000944,"Kaiser Foundation Hospital, San Rafael",Acute Care Hospital,Community (<125 Beds),Marin,79,1,0.309,3.24,0.08,18.03,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,070001355,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,Santa Clara,323,1,1.742,0.57,0.03,2.83,Same,0.76,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,110000508,"Kaiser Foundation Hospital, Santa Rosa",Acute Care Hospital,Community (125-250 Beds),Sonoma,183,0,0.552,0.00,0,6.68,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000071,"Kaiser Foundation Hospital, South Bay",Acute Care Hospital,Community (>250 Beds),Los Angeles,188,0,0.782,0.00,0,4.72,Same,1.60,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,030000133,"Kaiser Foundation Hospital, South Sacramento",Acute Care Hospital,Community (125-250 Beds),Sacramento,272,1,0.735,1.36,0.03,7.58,Same,1.37,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,220000009,"Kaiser Foundation Hospital, South San Francisco",Acute Care Hospital,Community (<125 Beds),San Mateo,174,5,0.534,9.36,3.04,21.85,Worse,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,630012364,"Kaiser Foundation Hospital, Vacaville",Acute Care Hospital,Major Teaching,Solano,173,0,0.468,0.00,0,7.88,Same,2.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Acute Care Hospital,Community (125-250 Beds),Contra Costa,257,1,0.845,1.18,0.03,6.59,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000076,"Kaiser Foundation Hospital, West LA",Acute Care Hospital,Community (125-250 Beds),Los Angeles,200,2,0.484,4.13,0.5,14.93,Same,3.18,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000290,"Kaiser Foundation Hospital, Woodland Hills",Acute Care Hospital,Community (>250 Beds),Los Angeles,178,1,0.701,1.43,0.04,7.95,Same,1.05,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,120001444,Kaweah Delta Medical Center,Acute Care Hospital,Community (>250 Beds),Tulare,241,1,0.916,1.09,0.03,6.08,Same,1.14,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000912,Keck Hospital of USC,Acute Care Hospital,Major Teaching,Los Angeles,172,0,1.958,0.00,0,1.53,Same,1.10,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,120000342,Kern Medical Center,Acute Care Hospital,Major Teaching,Kern,127,0,0.207,0.00,0,17.82,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,060000040,LAC+USC Medical Center,Acute Care Hospital,Major Teaching,Los Angeles,371,0,0.944,0.00,0,3.91,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,060000027,LAC/Harbor UCLA Medical Center,Acute Care Hospital,Major Teaching,Los Angeles,475,2,1.551,1.29,0.22,4.26,Same,2.61,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,060000038,LAC/Olive View UCLA Medical Center,Acute Care Hospital,Major Teaching,Los Angeles,243,0,0.383,0.00,0,9.63,Same,3.97,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,060000028,LAC/Rancho Los Amigos National Rehabilitation Center,Acute Care Hospital,Community (125-250 Beds),Los Angeles,1,0,0.001,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,060000024,La Palma Intercommunity Hospital,Acute Care Hospital,Community (125-250 Beds),Orange,54,0,0.114,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000047,Lakewood Regional Medical Center,Acute Care Hospital,Community (125-250 Beds),Los Angeles,137,0,0.319,0.00,0,11.56,Same,2.65,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,630015551,Loma Linda University Children's Hospital,Acute Care Hospital,Major Teaching,San Bernardino,4,0,0.005,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,240000027,Loma Linda University Medical Center,Acute Care Hospital,Major Teaching,San Bernardino,200,0,1.143,0.00,0,2.62,Same,0.00,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,630012971,"Loma Linda University Medical Center, Murrieta",Acute Care Hospital,Community (<125 Beds),Riverside,191,0,0.405,0.00,0,9.11,Same,2.89,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,630012294,Loma Linda University Surgical Hospital,Acute Care Hospital,Major Teaching,San Bernardino,17,0,0.062,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,050000018,Lompoc Valley Medical Center,Acute Care Hospital,Community (<125 Beds),Santa Barbara,58,0,0.169,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000095,Long Beach Memorial Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,353,1,1.038,0.96,0.05,4.75,Same,0.88,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,060000025,Los Alamitos Medical Center,Acute Care Hospital,Community (125-250 Beds),Orange,178,1,0.547,1.83,0.05,10.19,Same,3.88,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000085,Los Angeles Community Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,73,0,0.128,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,050000020,Los Robles Hospital & Medical Center,Acute Care Hospital,Community (>250 Beds),Ventura,200,0,0.965,0.00,0,3.82,Same,0.98,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,070001349,Lucile Packard Children's Hospital Stanford,Acute Care Hospital,Pediatric,Santa Clara,3,0,0.001,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,110000021,Mad River Community Hospital,Acute Care Hospital,Community (<125 Beds),Humboldt,79,0,0.134,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,040000111,Madera Community Hospital,Acute Care Hospital,Community (<125 Beds),Madera,119,0,0.229,0.00,0,16.11,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,240000005,Mammoth Hospital,Critical Access Hospital,Critical Access,Mono,1,0,0.001,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,050000021,Marian Regional Medical Center,Acute Care Hospital,Community (125-250 Beds),Santa Barbara,300,0,0.497,0.00,0,7.42,Same,2.39,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,050000009,"Marian Regional Medical Center, Arroyo Grande",Acute Care Hospital,Community (<125 Beds),San Luis Obispo,35,0,0.131,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,110000953,Marin General Hospital,Acute Care Hospital,Community (125-250 Beds),Marin,31,0,0.063,,,,,0.00,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000044,Marina Del Rey Hospital,Acute Care Hospital,Community (125-250 Beds),Los Angeles,53,0,0.134,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,030000120,Mark Twain Medical Center,Critical Access Hospital,Critical Access,Calaveras,17,0,0.086,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,030000121,Marshall Medical Center,Acute Care Hospital,Community (<125 Beds),El Dorado,103,0,0.252,0.00,0,14.64,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,060000035,Martin Luther King Jr. Community Hospital,Acute Care Hospital,Community (125-250 Beds),Los Angeles,67,0,0.094,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,040000110,Memorial Hospital Los Banos,Acute Care Hospital,Community (<125 Beds),Merced,41,0,0.049,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000092,Memorial Hospital of Gardena,Acute Care Hospital,Community (125-250 Beds),Los Angeles,64,0,0.162,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,030000123,Memorial Medical Center,Acute Care Hospital,Community (>250 Beds),Stanislaus,379,2,2.036,0.98,0.17,3.25,Same,1.27,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,110000023,Mendocino Coast District Hospital,Critical Access Hospital,Critical Access,Mendocino,7,0,0.018,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,250000727,Menifee Valley Medical Center,Acute Care Hospital,Community (<125 Beds),Riverside,86,0,0.176,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,220000716,Menlo Park Surgical Hospital,Acute Care Hospital,Community (<125 Beds),San Mateo,1,0,0.004,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,030000124,Mercy General Hospital,Acute Care Hospital,Community (>250 Beds),Sacramento,105,2,0.515,3.88,0.47,14.03,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,120000404,Mercy Hospital,Acute Care Hospital,Community (<125 Beds),Kern,154,1,0.259,3.86,0.1,21.51,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,030000901,Mercy Hospital of Folsom,Acute Care Hospital,Community (<125 Beds),Sacramento,170,1,0.414,2.42,0.06,13.46,Same,2.84,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,040000113,Mercy Medical Center,Acute Care Hospital,Community (125-250 Beds),Merced,303,0,0.672,0.00,0,5.49,Same,2.17,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,230000012,Mercy Medical Center Mt. Shasta,Critical Access Hospital,Critical Access,Siskiyou,24,0,0.058,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,Community (>250 Beds),Shasta,196,1,0.908,1.10,0.03,6.14,Same,1.01,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,030000127,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,Sacramento,207,2,0.693,2.89,0.35,10.43,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,120000701,Mercy Southwest Hospital,Acute Care Hospital,Community (<125 Beds),Kern,145,2,0.241,8.30,1.01,29.98,Worse,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,030000037,Methodist Hospital of Sacramento,Acute Care Hospital,Community (125-250 Beds),Sacramento,213,1,0.376,2.66,0.07,14.82,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000096,Methodist Hospital of Southern California,Acute Care Hospital,Community (>250 Beds),Los Angeles,314,0,1.384,0.00,0,2.17,Same,0.00,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,220000017,Mills-Peninsula Medical Center,Acute Care Hospital,Community (125-250 Beds),San Mateo,171,0,0.524,0.00,0,7.04,Same,3.27,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000027,Mission Community Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,14,0,0.029,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,060000066,Mission Hospital Laguna Beach,Acute Care Hospital,Community (<125 Beds),Orange,15,0,0.039,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,060000060,Mission Hospital Regional Medical Center,Acute Care Hospital,Community (>250 Beds),Orange,232,1,0.725,1.38,0.04,7.69,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,240000009,Montclair Hospital Medical Center,Acute Care Hospital,Community (<125 Beds),San Bernardino,61,0,0.083,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000108,Monterey Park Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,102,0,0.163,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,070000145,Natividad Medical Center,Acute Care Hospital,Major Teaching,Monterey,230,1,0.304,3.29,0.08,18.33,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,110000010,Northbay Medical Center,Acute Care Hospital,Community (125-250 Beds),Solano,87,0,0.28,0.00,0,13.18,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,110000378,Northbay Vacavalley Hospital,Acute Care Hospital,Community (<125 Beds),Solano,34,0,0.09,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,240000037,Northern Inyo Hospital,Critical Access Hospital,Critical Access,Inyo,6,0,0.022,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,162,0,0.654,0.00,0,5.64,Same,1.30,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,930000112,Norwalk Community Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,46,0,0.072,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Gallbladder surgery,110000982,Novato Community Hospital,Acute Care Hospital,Community (<125 Beds),Marin,32,0,0.093,,,,,,,
